tar_x(m),tar_y(m),tar_th(deg),vel_x(m/s),vel_y(m/s),cog_x(m),cog_y(m),L(0)R(1),STATE(0-2),ZMP_x(m),ZMP_y(m),ZMP_th(deg),ax0,ax1,ax2,ax3,ax4,ax5,ay0,ay1,ay2,ay3,ay4,ay5
0.3,0,12,-0.16,0.24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,0.006,0,1,1,0.067083,-0.0399983,0.15708,0.00444054,-0.148921,1.14415,-2.73033,4.55302,-2.22102,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.16,0.24,0.012,0,1,1,0.067083,-0.0399983,0.15708,0.010445,-0.14856,1.03653,-2.33958,3.89634,-1.75619,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.16,0.24,0.018,0,1,1,0.067083,-0.0399983,0.15708,0.0164496,-0.1482,0.928915,-1.94884,3.23967,-1.29136,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.16,0.24,0.024,0,1,1,0.067083,-0.0399983,0.15708,0.0224541,-0.147839,0.821298,-1.55809,2.58299,-0.826539,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.16,0.24,0.03,0,1,1,0.067083,-0.0399983,0.15708,0.0284586,-0.147478,0.713682,-1.16735,1.92632,-0.361713,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.16,0.24,0.036,0,1,1,0.067083,-0.0399983,0.15708,0.0344631,-0.147117,0.606066,-0.776601,1.26964,0.103113,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.16,0.24,0.042,0,1,1,0.067083,-0.0399983,0.15708,0.0404676,-0.146757,0.498449,-0.385855,0.61297,0.567939,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.16,0.24,0.048,0,1,1,0.067083,-0.0399983,0.15708,0.0464721,-0.146396,0.390833,0.00488999,-0.043705,1.03277,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.16,0.24,0.054,0,1,1,0.067083,-0.0399983,0.15708,0.0524766,-0.146035,0.283217,0.395635,-0.70038,1.49759,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.16,0.24,0.06,0,1,1,0.067083,-0.0399983,0.15708,0.0584811,-0.145675,0.175601,0.786381,-1.35705,1.96242,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,12,-0.12,0.24,-0.06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,-0.054,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,-0.048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,-0.042,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,-0.036,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,-0.03,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,-0.024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,-0.018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,-0.012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,-0.006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.12,0.24,0,0,1,1,0.067083,-0.0399983,0.15708,-0.00117065,-0.111251,1.02016,-2.47322,4.21848,-2.01218,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.006,0,1,1,0.067083,-0.0399983,0.15708,0.00483385,-0.11089,0.912547,-2.08248,3.56181,-1.54735,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.012,0,1,1,0.067083,-0.0399983,0.15708,0.0108384,-0.110529,0.804931,-1.69173,2.90513,-1.08253,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.018,0,1,1,0.067083,-0.0399983,0.15708,0.0168429,-0.110168,0.697314,-1.30099,2.24846,-0.617701,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.024,0,1,1,0.067083,-0.0399983,0.15708,0.0228474,-0.109808,0.589698,-0.910241,1.59178,-0.152876,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.03,0,1,1,0.067083,-0.0399983,0.15708,0.0288519,-0.109447,0.482082,-0.519496,0.935107,0.31195,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.036,0,1,1,0.067083,-0.0399983,0.15708,0.0348564,-0.109086,0.374465,-0.12875,0.278432,0.776776,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.042,0,1,1,0.067083,-0.0399983,0.15708,0.0408609,-0.108725,0.266849,0.261995,-0.378242,1.2416,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.048,0,1,1,0.067083,-0.0399983,0.15708,0.0468654,-0.108365,0.159233,0.652741,-1.03492,1.70643,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.054,0,1,1,0.067083,-0.0399983,0.15708,0.0528699,-0.108004,0.0516165,1.04349,-1.69159,2.17125,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.12,0.24,0.06,0,1,1,0.067083,-0.0399983,0.15708,0.0588744,-0.107643,-0.0559997,1.43423,-2.34827,2.63608,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,12,-0.08,0.24,-0.06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.08,0.24,-0.054,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.08,0.24,-0.048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.08,0.24,-0.042,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.08,0.24,-0.036,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.08,0.24,-0.03,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.08,0.24,-0.024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.08,0.24,-0.018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
