time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.83 0.247715 0.247687 0.223328 0.049983 0.0499262 0.0749607 0.131351 0.0560471 -0.884987 0.909619
1.84 0.247715 0.247686 0.224598 0.049983 0.0499254 0.0755671 0.122732 0.0652536 -0.838816 0.931684
1.85 0.247715 0.247685 0.225784 0.049983 0.0499244 0.0762666 0.114559 0.0746977 -0.795698 0.957139
1.86 0.247715 0.247684 0.226891 0.049983 0.0499233 0.0770619 0.106803 0.0844138 -0.755475 0.986077
1.87 0.247715 0.247684 0.227922 0.049983 0.0499222 0.0779559 0.0994357 0.0944372 -0.718001 1.0186
1.88 0.247715 0.247683 0.228881 0.049983 0.049921 0.0789518 0.09243 0.104804 -0.68314 1.05484
1.89 0.247715 0.247683 0.229772 0.049983 0.0499196 0.0800533 0.0857605 0.115553 -0.650765 1.09491
1.9 0.247715 0.247682 0.230597 0.049983 0.0499182 0.0812643 0.0794029 0.126722 -0.620758 1.13896
1.91 0.247715 0.247682 0.231361 0.049983 0.0499166 0.0825892 0.073334 0.138353 -0.59301 1.18717
1.92 0.247715 0.247682 0.232065 0.049983 0.049915 0.084033 0.0675319 0.150487 -0.56742 1.23969
1.93 0.247715 0.247682 0.232712 0.049983 0.0499132 0.0856008 0.0619753 0.163169 -0.543894 1.29672
1.94 0.247715 0.247682 0.233305 0.049983 0.0499112 0.0872984 0.0566441 0.176445 -0.522348 1.35848
1.95 0.247715 0.247681 0.233846 0.049983 0.0499092 0.0891319 0.0515189 0.190364 -0.502702 1.42517
1.96 0.247715 0.247681 0.234336 0.049983 0.0499069 0.091108 0.0465809 0.204975 -0.484886 1.49706
1.97 0.247715 0.247681 0.234778 0.049983 0.0499045 0.0932339 0.0418123 0.220332 -0.468834 1.57439
1.98 0.247715 0.247681 0.235173 0.049983 0.0499019 0.0955173 0.0371957 0.236491 -0.454488 1.65745
1.99 0.247715 0.247681 0.235522 0.049983 0.0498993 0.0979665 0.0327143 0.253511 -0.441788 1.74651
2 0.247715 0.247681 0.235827 0.049983 0.0498975 0.100591 0.0283523 0.271451 -0.430622 1.84153
2.01 0.247715 0.247679 0.23609 0.049983 0.0499063 0.103399 0.0240975 0.290357 -0.420328 1.93957
2.02 0.247715 0.247658 0.23631 0.049983 0.0500161 0.106401 0.0199709 0.310104 -0.404991 2.00985
2.03 0.247715 0.247456 0.23649 0.049983 0.0510834 0.109598 0.016301 0.328945 -0.329 1.75832
2.04 0.247715 0.245545 0.236648 0.049983 0.0612036 0.112919 0.0163214 0.329746 0.333092 -1.59804
2.05 0.225397 0.22748 0.236829 0.168216 0.156902 0.116133 0.0200324 0.312511 0.4091 -1.84898
2.06 0.225397 0.22557 0.23705 0.168216 0.167022 0.119166 0.0242002 0.294379 0.424467 -1.77753
2.07 0.225397 0.225368 0.237314 0.168216 0.168089 0.122023 0.0284966 0.277102 0.434808 -1.67774
2.08 0.225397 0.225346 0.23762 0.168216 0.168199 0.124712 0.0329008 0.260812 0.446037 -1.58036
2.09 0.225397 0.225344 0.237972 0.168216 0.168208 0.127242 0.0374251 0.245468 0.458816 -1.48836
2.1 0.225397 0.225344 0.238369 0.168216 0.168206 0.129624 0.0420855 0.231018 0.473258 -1.40172
2.11 0.225397 0.225344 0.238814 0.168216 0.168204 0.131866 0.0468989 0.217408 0.489422 -1.32019
2.12 0.225397 0.225344 0.239308 0.168216 0.168201 0.133975 0.0518828 0.20459 0.507368 -1.24347
2.13 0.225397 0.225344 0.239853 0.168216 0.168199 0.13596 0.0570555 0.192516 0.527161 -1.17127
2.14 0.225397 0.225344 0.24045 0.168216 0.168197 0.137828 0.0624358 0.181143 0.548899 -1.10332
2.15 0.225397 0.225342 0.241102 0.168216 0.168194 0.139585 0.0680434 0.17043 0.572636 -1.03939
2.16 0.225397 0.225341 0.241811 0.168216 0.168192 0.141238 0.0738989 0.160337 0.598456 -0.979239
2.17 0.225397 0.22534 0.242581 0.168216 0.16819 0.142794 0.0800235 0.150827 0.626453 -0.922658
2.18 0.225397 0.225339 0.243413 0.168216 0.168188 0.144257 0.0864394 0.141867 0.65673 -0.869435
2.19 0.225397 0.225338 0.244311 0.168216 0.168186 0.145633 0.09317 0.133423 0.689396 -0.819379
2.2 0.225397 0.225337 0.245277 0.168216 0.168184 0.146927 0.10024 0.125464 0.72457 -0.772306
2.21 0.225397 0.225335 0.246317 0.168216 0.168183 0.148143 0.107675 0.117962 0.762381 -0.728045
2.22 0.225397 0.225334 0.247432 0.168216 0.168181 0.149287 0.115501 0.11089 0.802966 -0.686435
2.23 0.225397 0.225332 0.248628 0.168216 0.16818 0.150363 0.123749 0.104221 0.846473 -0.647324
2.24 0.225397 0.225331 0.249909 0.168216 0.168179 0.151373 0.132446 0.0979317 0.893061 -0.61057
2.25 0.225397 0.225329 0.251279 0.168216 0.168178 0.152322 0.141626 0.0919986 0.942899 -0.57604
2.26 0.225397 0.225327 0.252743 0.168216 0.168177 0.153214 0.151321 0.0864004 0.996168 -0.543607
2.27 0.225397 0.225326 0.254307 0.168216 0.168176 0.154052 0.161567 0.0811166 1.05306 -0.513153
2.28 0.225397 0.225324 0.255976 0.168216 0.168175 0.154837 0.172402 0.076128 1.11379 -0.484567
2.29 0.225397 0.225321 0.257757 0.168216 0.168174 0.155575 0.183864 0.0714164 1.17857 -0.457746
