time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.3 0.191583 0.191489 0.190722 -0.0184097 -0.0185214 0.0277816 0.100231 0.211827 -0.0279582 1.6823
1.31 0.191583 0.191491 0.191723 -0.0184097 -0.0185201 0.0299853 0.100132 0.22905 0.00833993 1.76229
1.32 0.191583 0.191494 0.192725 -0.0184097 -0.0185181 0.0323654 0.100397 0.247104 0.0446487 1.84833
1.33 0.191583 0.191497 0.193732 -0.0184097 -0.0185061 0.0349303 0.101025 0.266033 0.0808754 1.93748
1.34 0.191583 0.191506 0.194747 -0.0184097 -0.0183947 0.0376886 0.102005 0.285717 0.115029 1.99943
1.35 0.191583 0.191581 0.195773 -0.0184097 -0.0173415 0.0406415 0.103216 0.304438 0.127165 1.74479
1.36 0.191583 0.192273 0.196808 -0.0184097 -0.00738041 0.0437179 0.10349 0.305338 -0.0723597 -1.56491
1.37 0.199644 0.1988 0.19784 0.0979304 0.0867889 0.0466888 0.102828 0.288419 -0.060013 -1.81888
1.38 0.199644 0.199492 0.198866 0.0979304 0.0967497 0.0494831 0.1024 0.270546 -0.0254393 -1.7556
1.39 0.199644 0.199566 0.199889 0.0979304 0.0978023 0.0521023 0.10233 0.253446 0.0114202 -1.66444
1.4 0.199644 0.199575 0.200914 0.0979304 0.0979127 0.054555 0.10263 0.237245 0.0485765 -1.57572
1.41 0.199644 0.199577 0.201943 0.0979304 0.0979235 0.0568501 0.103303 0.221905 0.0859401 -1.49235
1.42 0.199644 0.199578 0.202981 0.0979304 0.0979238 0.0589958 0.104351 0.207371 0.123623 -1.41436
1.43 0.199644 0.199578 0.204031 0.0979304 0.0979232 0.061 0.105778 0.193592 0.16176 -1.34152
1.44 0.199644 0.199579 0.205098 0.0979304 0.0979225 0.06287 0.107589 0.180517 0.200488 -1.27355
1.45 0.199644 0.19958 0.206184 0.0979304 0.0979219 0.0646126 0.109791 0.168098 0.23995 -1.21022
1.46 0.199644 0.19958 0.207295 0.0979304 0.0979214 0.066234 0.112392 0.15629 0.280288 -1.15129
1.47 0.199644 0.19958 0.208433 0.0979304 0.0979209 0.0677403 0.115402 0.145051 0.321648 -1.09655
1.48 0.199644 0.199581 0.209604 0.0979304 0.0979205 0.0691368 0.118831 0.134339 0.364183 -1.0458
1.49 0.199644 0.199581 0.210811 0.0979304 0.0979202 0.0704287 0.122692 0.124116 0.408045 -0.998851
