time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
3.03 0.362953 0.362847 0.312404 0.205174 0.205179 0.230181 -0.210986 0.179596 -1.79993 0.888705
3.04 0.362953 0.361943 0.310208 0.205174 0.205721 0.232019 -0.22783 0.187884 -1.56871 0.768905
3.05 0.362953 0.353383 0.307899 0.205174 0.210856 0.233908 -0.229232 0.187094 1.28826 -0.926968
3.06 0.262953 0.272442 0.305675 0.265174 0.259421 0.235731 -0.215198 0.177223 1.51846 -1.04734
3.07 0.262953 0.263882 0.303598 0.265174 0.264556 0.237451 -0.200227 0.166963 1.47582 -1.00451
3.08 0.262953 0.262979 0.301668 0.265174 0.265098 0.239071 -0.185802 0.157203 1.4091 -0.947657
3.09 0.262953 0.262886 0.29988 0.265174 0.265154 0.240597 -0.172035 0.148002 1.3444 -0.892388
3.1 0.262953 0.262878 0.298226 0.265174 0.265158 0.242033 -0.158891 0.13934 1.28426 -0.84017
3.11 0.262953 0.262879 0.2967 0.265174 0.265157 0.243386 -0.146326 0.131184 1.22877 -0.79099
3.12 0.262953 0.262881 0.295297 0.265174 0.265156 0.244659 -0.134294 0.123505 1.17774 -0.744687
3.13 0.262953 0.262882 0.294012 0.265174 0.265155 0.245857 -0.12275 0.116276 1.131 -0.701095
3.14 0.262953 0.262884 0.292841 0.265174 0.265153 0.246986 -0.111653 0.109471 1.08838 -0.660054
3.15 0.262953 0.262885 0.291778 0.265174 0.265152 0.248048 -0.100963 0.103063 1.04971 -0.621417
3.16 0.262953 0.262887 0.29082 0.265174 0.265151 0.249048 -0.0906397 0.0970311 1.01487 -0.585041
3.17 0.262953 0.262888 0.289964 0.265174 0.26515 0.24999 -0.0806467 0.0913519 0.98373 -0.550795
3.18 0.262953 0.262889 0.289206 0.265174 0.265149 0.250876 -0.0709472 0.0860051 0.956165 -0.518553
3.19 0.262953 0.26289 0.288544 0.265174 0.265148 0.251711 -0.061506 0.0809714 0.932082 -0.4882
