time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.78 0.16 0.159979 0.158099 0 -1.18434e-05 0.0115637 0.0113302 -0.0697421 -0.0682967 0.420547
1.79 0.16 0.159979 0.158209 0 -1.09831e-05 0.0108869 0.0106673 -0.0656597 -0.0642999 0.395927
1.8 0.16 0.159979 0.158313 0 -1.01825e-05 0.0102497 0.0100431 -0.0618164 -0.060537 0.372749
1.81 0.16 0.159979 0.15841 0 -9.43789e-06 0.00964981 0.00945541 -0.058198 -0.0569944 0.350928
1.82 0.16 0.159979 0.158502 0 -8.74557e-06 0.00908503 0.00890214 -0.0547914 -0.0536591 0.330384
1.83 0.16 0.159979 0.158588 0 -8.10196e-06 0.00855332 0.00838125 -0.0515843 -0.0505189 0.311043
1.84 0.16 0.159979 0.15867 0 -7.50374e-06 0.00805272 0.00789084 -0.0485649 -0.0475626 0.292835
1.85 0.16 0.159979 0.158746 0 -6.94779e-06 0.00758143 0.00742913 -0.0457223 -0.0447793 0.275692
1.86 0.16 0.159979 0.158818 0 -6.43121e-06 0.00713772 0.00699444 -0.043046 -0.0421589 0.259554
1.87 0.16 0.159979 0.158886 0 -5.9513e-06 0.00671999 0.00658519 -0.0405265 -0.0396918 0.24436
1.88 0.16 0.159979 0.15895 0 -5.50554e-06 0.0063267 0.00619988 -0.0381544 -0.0373692 0.230055
1.89 0.16 0.159979 0.15901 0 -5.09158e-06 0.00595644 0.00583713 -0.0359212 -0.0351824 0.216588
1.9 0.16 0.159979 0.159067 0 -4.70721e-06 0.00560784 0.0054956 -0.0338187 -0.0331237 0.20391
1.91 0.16 0.159979 0.15912 0 -4.35039e-06 0.00527965 0.00517405 -0.0318393 -0.0311854 0.191973
1.92 0.16 0.159979 0.15917 0 -4.01922e-06 0.00497067 0.00487132 -0.0299757 -0.0293605 0.180736
1.93 0.16 0.159978 0.159218 0 -3.71192e-06 0.00467978 0.00458631 -0.0282213 -0.0276425 0.170156
1.94 0.16 0.159978 0.159262 0 -3.42681e-06 0.0044059 0.00431797 -0.0265695 -0.026025 0.160196
1.95 0.16 0.159978 0.159304 0 -3.16237e-06 0.00414806 0.00406533 -0.0250144 -0.0245021 0.150819
1.96 0.16 0.159978 0.159344 0 -2.91714e-06 0.00390531 0.00382748 -0.0235504 -0.0230684 0.141991
1.97 0.16 0.159978 0.159381 0 -2.68979e-06 0.00367677 0.00360355 -0.022172 -0.0217186 0.133679
1.98 0.16 0.159978 0.159416 0 -2.47905e-06 0.0034616 0.00339271 -0.0208743 -0.0204478 0.125855
1.99 0.16 0.159978 0.159449 0 -2.28377e-06 0.00325903 0.00319422 -0.0196526 -0.0192513 0.118488
2 0.16 0.159978 0.15948 0 -2.10286e-06 0.00306831 0.00300734 -0.0185024 -0.0181248 0.111552
2.01 0.16 0.159978 0.159509 0 -1.9353e-06 0.00288876 0.00283139 -0.0174196 -0.0170643 0.105023
2.02 0.16 0.159978 0.159536 0 -1.78015e-06 0.00271971 0.00266574 -0.0164001 -0.0160659 0.0988756
2.03 0.16 0.159978 0.159562 0 -1.63654e-06 0.00256056 0.00250978 -0.0154402 -0.0151258 0.0930882
2.04 0.16 0.159978 0.159586 0 -1.50363e-06 0.00241072 0.00236295 -0.0145366 -0.0142408 0.0876396
2.05 0.16 0.159978 0.159609 0 -1.38068e-06 0.00226965 0.00222471 -0.0136859 -0.0134076 0.0825099
2.06 0.16 0.159978 0.159631 0 -1.26697e-06 0.00213683 0.00209456 -0.0128849 -0.0126231 0.0776805
2.07 0.16 0.159978 0.159651 0 -1.16184e-06 0.00201179 0.00197202 -0.0121308 -0.0118845 0.0731339
2.08 0.16 0.159978 0.15967 0 -1.06468e-06 0.00189407 0.00185665 -0.0114209 -0.0111891 0.0688533
2.09 0.16 0.159978 0.159688 0 -9.74912e-07 0.00178324 0.00174803 -0.0107525 -0.0105345 0.0648234
2.1 0.16 0.159978 0.159705 0 -8.92004e-07 0.00167889 0.00164556 -0.0101233 -0.00995904 0.0610293
2.11 0.16 0.15998 0.159721 0 -8.15461e-07 0.00158065 0.00154866 -0.00953082 -0.00942174 0.0574573
2.12 0.16 0.159981 0.159736 0 -7.44822e-07 0.00148816 0.00145697 -0.00897306 -0.00891666 0.0540944
2.13 0.16 0.159982 0.159751 0 -6.79659e-07 0.00140108 0.00137018 -0.00844795 -0.00844166 0.0509284
2.14 0.16 0.159983 0.159764 0 -6.19572e-07 0.0013191 0.00128799 -0.00795357 -0.0079951 0.0479477
2.15 0.16 0.159984 0.159776 0 -5.64191e-07 0.00124191 0.00121014 -0.00748812 -0.0075755 0.0451414
2.16 0.16 0.159985 0.159788 0 -5.1317e-07 0.00116924 0.00113636 -0.00704992 -0.00718145 0.0424995
2.17 0.16 0.159986 0.159799 0 -4.66188e-07 0.00110083 0.00106639 -0.00663736 -0.00681163 0.0400121
2.18 0.16 0.159987 0.159809 0 -4.22948e-07 0.00103642 0.00100001 -0.00624895 -0.0064648 0.0376704
2.19 0.16 0.159987 0.159819 0 -3.83173e-07 0.000975773 0.000936985 -0.00588326 -0.00613981 0.0354657
2.2 0.16 0.159988 0.159828 0 -3.46605e-07 0.000918679 0.000877108 -0.00553899 -0.00583558 0.0333901
2.21 0.16 0.159989 0.159837 0 -3.13004e-07 0.000864927 0.000820174 -0.00521486 -0.00555109 0.0314359
2.22 0.16 0.159989 0.159845 0 -2.8215e-07 0.000814319 0.000765992 -0.0049097 -0.00528539 0.0295961
2.23 0.16 0.15999 0.159852 0 -2.53835e-07 0.000766673 0.000714377 -0.00462239 -0.00503759 0.0278641
2.24 0.16 0.159991 0.159859 0 -2.27868e-07 0.000721815 0.000665155 -0.00435191 -0.00480688 0.0262334
2.25 0.16 0.159991 0.159865 0 -2.0407e-07 0.000679582 0.000618158 -0.00409725 -0.00459248 0.0246981
2.26 0.16 0.159992 0.159871 0 -1.82278e-07 0.00063982 0.000573227 -0.0038575 -0.00439369 0.0232527
2.27 0.16 0.159992 0.159877 0 -1.62338e-07 0.000602385 0.000530209 -0.00363177 -0.00420984 0.0218919
2.28 0.16 0.159993 0.159882 0 -1.44107e-07 0.000567141 0.000488958 -0.00341926 -0.00404033 0.0206108
2.29 0.16 0.159993 0.159887 0 -1.27455e-07 0.000533959 0.000449334 -0.00321918 -0.00388459 0.0194046
2.3 0.16 0.159993 0.159891 0 -1.12258e-07 0.000502718 0.0004112 -0.00303082 -0.00374211 0.018269
