time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.45 0.193143 0.193129 0.165613 -0.00881418 -0.00886037 0.0200823 0.175196 -0.0165708 -0.999678 1.05156
1.46 0.193143 0.193127 0.167316 -0.00881418 -0.00885975 0.0199691 0.165509 -0.00607581 -0.93774 1.04743
1.47 0.193143 0.193125 0.168925 -0.00881418 -0.00885927 0.0199607 0.156425 0.00439693 -0.879215 1.04711
1.48 0.193143 0.193124 0.170446 -0.00881418 -0.00885893 0.0200571 0.147909 0.0148855 -0.823891 1.05061
1.49 0.193143 0.193122 0.171885 -0.00881418 -0.00885872 0.0202586 0.139932 0.0254282 -0.771566 1.05793
1.5 0.193143 0.193121 0.173247 -0.00881418 -0.00885865 0.020566 0.132464 0.0360634 -0.72205 1.0691
1.51 0.193143 0.19312 0.174536 -0.00881418 -0.00885872 0.0209803 0.125478 0.0468296 -0.675162 1.08416
1.52 0.193143 0.193118 0.175758 -0.00881418 -0.00885892 0.0215032 0.118948 0.0577663 -0.630732 1.10317
1.53 0.193143 0.193117 0.176916 -0.00881418 -0.00885926 0.0221364 0.112851 0.0689131 -0.588598 1.12619
1.54 0.193143 0.193116 0.178016 -0.00881418 -0.00885974 0.0228823 0.107165 0.0803106 -0.548606 1.15331
1.55 0.193143 0.193115 0.179061 -0.00881418 -0.00886036 0.0237435 0.101869 0.0920004 -0.510611 1.18464
1.56 0.193143 0.193114 0.180055 -0.00881418 -0.00886113 0.0247234 0.0969439 0.104025 -0.474475 1.22027
1.57 0.193143 0.193114 0.181001 -0.00881418 -0.00886204 0.0258253 0.0923712 0.116428 -0.440066 1.26035
1.58 0.193143 0.193113 0.181903 -0.00881418 -0.00886312 0.0270534 0.0881346 0.129255 -0.407258 1.30501
1.59 0.193143 0.193112 0.182765 -0.00881418 -0.00886435 0.028412 0.0842187 0.142552 -0.375933 1.35442
1.6 0.193143 0.193112 0.183589 -0.00881418 -0.00886576 0.0299061 0.0806091 0.156368 -0.345977 1.40877
1.61 0.193143 0.193111 0.184378 -0.00881418 -0.00886734 0.0315412 0.0772928 0.170753 -0.317279 1.46824
1.62 0.193143 0.19311 0.185135 -0.00881418 -0.0088691 0.0333233 0.0742577 0.185759 -0.289737 1.53306
1.63 0.193143 0.19311 0.185864 -0.00881418 -0.00887106 0.0352587 0.0714928 0.201442 -0.263249 1.60346
1.64 0.193143 0.193109 0.186566 -0.00881418 -0.0088732 0.0373545 0.068988 0.217858 -0.237719 1.67969
1.65 0.193143 0.193109 0.187245 -0.00881418 -0.00887544 0.0396185 0.0667341 0.235066 -0.213052 1.76199
1.66 0.193143 0.193108 0.187902 -0.00881418 -0.0088768 0.0420587 0.0647232 0.253128 -0.189138 1.85033
1.67 0.193143 0.193107 0.18854 -0.00881418 -0.00886784 0.044684 0.062949 0.272088 -0.165696 1.94178
1.68 0.193143 0.1931 0.189161 -0.00881418 -0.00875938 0.0475031 0.0614165 0.291827 -0.140812 2.00601
1.69 0.193143 0.193037 0.189769 -0.00881418 -0.00770822 0.0505174 0.0602268 0.310625 -0.0971099 1.75348
1.7 0.193143 0.192442 0.19037 -0.00881418 0.00225641 0.0536562 0.0603861 0.311612 0.12897 -1.55599
1.71 0.186198 0.186821 0.190982 0.107598 0.0964816 0.0566903 0.0618949 0.294793 0.172788 -1.8078
1.72 0.186198 0.186226 0.19161 0.107598 0.106446 0.059549 0.0637484 0.277044 0.197904 -1.74212
1.73 0.186198 0.186163 0.192257 0.107598 0.107497 0.0622339 0.0658464 0.260091 0.221696 -1.64851
1.74 0.186198 0.186156 0.192927 0.107598 0.107606 0.0647539 0.0681853 0.244062 0.246079 -1.55727
1.75 0.186198 0.186154 0.193622 0.107598 0.107615 0.067118 0.0707723 0.228919 0.271334 -1.47132
1.76 0.186198 0.186154 0.194344 0.107598 0.107613 0.069335 0.0736169 0.214609 0.297575 -1.39068
1.77 0.186198 0.186153 0.195095 0.107598 0.107611 0.0714128 0.0767293 0.20108 0.324899 -1.31511
1.78 0.186198 0.186153 0.195879 0.107598 0.107608 0.073359 0.0801208 0.188283 0.353406 -1.24432
1.79 0.186198 0.186152 0.196698 0.107598 0.107606 0.0751808 0.0838038 0.176171 0.383199 -1.17806
1.8 0.186198 0.186152 0.197556 0.107598 0.107604 0.0768846 0.0877917 0.1647 0.414386 -1.11608
