time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.96 0.231642 0.231595 0.24437 0.12554 0.125544 0.103461 0.0587444 -0.0026504 0.46419 -0.802375
1.97 0.231642 0.231594 0.244981 0.12554 0.125544 0.103394 0.0634975 -0.0106863 0.486414 -0.804805
1.98 0.231642 0.231594 0.245641 0.12554 0.125545 0.103247 0.0684816 -0.0187611 0.510408 -0.810163
1.99 0.231642 0.231593 0.246352 0.12554 0.125545 0.103018 0.0737148 -0.0269042 0.536247 -0.818457
2 0.231642 0.231593 0.247116 0.12554 0.125545 0.102708 0.0792157 -0.0351446 0.563922 -0.829614
2.01 0.231642 0.231595 0.247937 0.12554 0.125542 0.102315 0.084998 -0.0435061 0.592549 -0.84269
2.02 0.231642 0.231628 0.248817 0.12554 0.125508 0.101838 0.0910254 -0.0519617 0.612921 -0.848422
2.03 0.231642 0.231948 0.249757 0.12554 0.125189 0.101277 0.0967755 -0.0599979 0.537104 -0.758821
2.04 0.231642 0.234974 0.250734 0.12554 0.122162 0.100656 0.0971254 -0.0625001 -0.467116 0.258376
2.05 0.266997 0.263591 0.251681 0.0901844 0.0935451 0.100046 0.0920765 -0.0594775 -0.542678 0.346155
2.06 0.266997 0.266617 0.252575 0.0901844 0.0905185 0.0994681 0.0867541 -0.0560628 -0.521795 0.336774
2.07 0.266997 0.266936 0.253417 0.0901844 0.0901991 0.098924 0.0816831 -0.0527879 -0.492401 0.318208
2.08 0.266997 0.266969 0.25421 0.0901844 0.090166 0.0984118 0.0769026 -0.0496984 -0.463697 0.299699
2.09 0.266997 0.266972 0.254956 0.0901844 0.0901631 0.0979295 0.0724013 -0.046789 -0.436565 0.282165
2.1 0.266997 0.266972 0.255659 0.0901844 0.0901634 0.0974754 0.0681635 -0.04405 -0.41101 0.265647
2.11 0.266997 0.266971 0.25632 0.0901844 0.090164 0.0970479 0.0641737 -0.0414713 -0.386949 0.250094
2.12 0.266997 0.26697 0.256943 0.0901844 0.0901646 0.0966455 0.0604174 -0.0390436 -0.364298 0.235452
2.13 0.266997 0.266969 0.257529 0.0901844 0.0901651 0.0962666 0.0568811 -0.036758 -0.342972 0.221667
2.14 0.266997 0.266969 0.258081 0.0901844 0.0901657 0.0959099 0.0535517 -0.0346062 -0.322895 0.208689
2.15 0.266997 0.266968 0.258601 0.0901844 0.0901661 0.095574 0.0504173 -0.0325804 -0.303994 0.196471
2.16 0.266997 0.266968 0.25909 0.0901844 0.0901666 0.0952579 0.0474663 -0.0306732 -0.286199 0.184969
2.17 0.266997 0.266967 0.259551 0.0901844 0.090167 0.0949602 0.0446881 -0.0288776 -0.269445 0.17414
2.18 0.266997 0.266967 0.259984 0.0901844 0.0901674 0.09468 0.0420725 -0.0271872 -0.253673 0.163945
2.19 0.266997 0.266966 0.260393 0.0901844 0.0901677 0.0944161 0.03961 -0.0255957 -0.238824 0.154347
2.2 0.266997 0.266966 0.260777 0.0901844 0.090168 0.0941677 0.0372917 -0.0240975 -0.224844 0.145311
2.21 0.266997 0.266965 0.261139 0.0901844 0.0901684 0.0939339 0.0351091 -0.0226869 -0.211683 0.136804
2.22 0.266997 0.266965 0.26148 0.0901844 0.0901686 0.0937137 0.0330542 -0.0213589 -0.199292 0.128795
2.23 0.266997 0.266965 0.261801 0.0901844 0.0901689 0.0935064 0.0311196 -0.0201086 -0.187626 0.121255
2.24 0.266997 0.266965 0.262102 0.0901844 0.0901691 0.0933113 0.0292983 -0.0189316 -0.176644 0.114157
2.25 0.266997 0.266964 0.262387 0.0901844 0.0901694 0.0931276 0.0275835 -0.0178234 -0.166304 0.107474
2.26 0.266997 0.266964 0.262655 0.0901844 0.0901696 0.0929546 0.0259692 -0.0167801 -0.15657 0.101182
2.27 0.266997 0.266964 0.262907 0.0901844 0.0901698 0.0927918 0.0244493 -0.0157979 -0.147405 0.0952589
2.28 0.266997 0.266964 0.263144 0.0901844 0.09017 0.0926385 0.0230184 -0.0148732 -0.138777 0.0896824
2.29 0.266997 0.266963 0.263367 0.0901844 0.0901701 0.0924941 0.0216712 -0.0140027 -0.130654 0.0844325
