tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.06 0 0 -0.08 0 0.012 0 0 0 0 0.05 0.0112233 -0.0750339 0.28222 -0.568403 0.794108 -0.407595 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.08 0 0.018 0 0 0 0 0.05 0.0172278 -0.0746731 0.174603 -0.177658 0.137433 0.057231 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.08 0 0.024 0 0 0 0 0.05 0.0232323 -0.0743124 0.066987 0.213088 -0.519242 0.522057 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.08 0 0.030 0 0 0 0 0.05 0.0292368 -0.0739517 -0.0406293 0.603833 -1.17592 0.986883 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.08 0 0.036 0 0 0 0 0.05 0.0352414 -0.0735909 -0.148246 0.994579 -1.83259 1.45171 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.08 0 0.042 0 0 0 0 0.05 0.0412459 -0.0732302 -0.255862 1.38532 -2.48927 1.91653 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 -0.024 0 0 0 0 0.05 -0.0244104 -0.039167 0.696317 -2.26503 3.74294 -2.52289 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 -0.018 0 0 0 0 0.05 -0.0184059 -0.0388062 0.588701 -1.87428 3.08627 -2.05806 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 -0.012 0 0 0 0 0.05 -0.0124014 -0.0384455 0.481084 -1.48353 2.42959 -1.59324 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 -0.006 0 0 0 0 0.05 -0.00639688 -0.0380847 0.373468 -1.09279 1.77292 -1.12841 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 0.000 0 0 0 0 0.05 -0.000392374 -0.037724 0.265852 -0.702043 1.11625 -0.663584 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 0.006 0 0 0 0 0.05 0.00561213 -0.0373633 0.158236 -0.311298 0.459571 -0.198758 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 0.012 0 0 0 0 0.05 0.0116166 -0.0370025 0.0506193 0.0794476 -0.197104 0.266068 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 0.018 0 0 0 0 0.05 0.0176211 -0.0366418 -0.056997 0.470193 -0.853779 0.730894 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 0.024 0 0 0 0 0.05 0.0236257 -0.0362811 -0.164613 0.860939 -1.51045 1.19572 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 0.030 0 0 0 0 0.05 0.0296302 -0.0359203 -0.27223 1.25168 -2.16713 1.66055 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.04 0 0.036 0 0 0 0 0.05 0.0356347 -0.0355596 -0.379846 1.64243 -2.8238 2.12537 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 -0.030 0 0 0 0 0.05 -0.0300216 -0.00149636 0.572333 -2.00792 3.40841 -2.31405 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 -0.024 0 0 0 0 0.05 -0.0240171 -0.00113563 0.464717 -1.61717 2.75173 -1.84922 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 -0.018 0 0 0 0 0.05 -0.0180126 -0.000774896 0.3571 -1.22643 2.09506 -1.3844 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
