tar_x(m),tar_y(m),tar_th(deg),vel_x(m/s),vel_y(m/s),cog_x(m),cog_y(m),L(0)R(1),STATE(0-2),ZMP_x(m),ZMP_y(m),ZMP_th(deg),ax0,ax1,ax2,ax3,ax4,ax5,ay0,ay1,ay2,ay3,ay4,ay5
0.3,0,39,-0.12,-0.12,-0.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.12,-0.12,-0.042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.12,-0.12,-0.036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.12,-0.12,-0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.12,-0.12,-0.024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.12,-0.12,-0.018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.12,-0.12,-0.012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.12,-0.12,-0.006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.12,-0.12,0,0,0,1,0.0514396,0.0587705,0.15708,-0.00117204,-0.111659,0.972633,-2.39396,4.0306,-2.00421,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.12,-0.12,0.006,0,0,1,0.0514396,0.0587705,0.15708,0.00483247,-0.111298,0.865017,-2.00321,3.37392,-1.53939,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.12,-0.12,0.012,0,0,1,0.0514396,0.0587705,0.15708,0.010837,-0.110938,0.7574,-1.61247,2.71725,-1.07456,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.12,-0.12,0.018,0,0,1,0.0514396,0.0587705,0.15708,0.0168415,-0.110577,0.649784,-1.22172,2.06057,-0.609735,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.12,-0.12,0.024,0,0,1,0.0514396,0.0587705,0.15708,0.022846,-0.110216,0.542168,-0.830978,1.4039,-0.144909,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.12,-0.12,0.03,0,0,1,0.0514396,0.0587705,0.15708,0.0288505,-0.109855,0.434551,-0.440233,0.747222,0.319917,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.12,-0.12,0.036,0,0,1,0.0514396,0.0587705,0.15708,0.034855,-0.109495,0.326935,-0.0494875,0.0905472,0.784742,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.12,-0.12,0.042,0,0,1,0.0514396,0.0587705,0.15708,0.0408595,-0.109134,0.219319,0.341258,-0.566128,1.24957,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.12,-0.12,0.048,0,0,1,0.0514396,0.0587705,0.15708,0.046864,-0.108773,0.111703,0.732004,-1.2228,1.71439,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
