time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.79 0.3 0.299975 0.280531 -0.05 -0.0500397 -0.0091093 0.117165 -0.0546703 -0.706436 1.4871
1.8 0.3 0.299974 0.281668 -0.05 -0.0500388 -0.00958194 0.110308 -0.0398852 -0.665084 1.46991
1.81 0.3 0.299973 0.282738 -0.05 -0.050038 -0.00990749 0.103852 -0.0252454 -0.626153 1.45806
1.82 0.3 0.299972 0.283746 -0.05 -0.0500375 -0.0100872 0.0977734 -0.0106977 -0.589501 1.4515
1.83 0.3 0.299971 0.284695 -0.05 -0.0500366 -0.0101216 0.092051 0.00381011 -0.554994 1.45006
1.84 0.3 0.29997 0.285588 -0.05 -0.0500315 -0.0100109 0.0866634 0.0183221 -0.522508 1.45234
1.85 0.3 0.299969 0.286429 -0.05 -0.0499836 -0.00975522 0.0815913 0.0328098 -0.491924 1.44519
1.86 0.3 0.299968 0.287221 -0.05 -0.049531 -0.00935721 0.076816 0.0465562 -0.46313 1.30411
1.87 0.3 0.299968 0.287967 -0.05 -0.0452501 -0.00885065 0.0723203 0.052337 -0.436021 -0.147952
1.88 0.3 0.299967 0.288668 0 -0.00477857 -0.00833695 0.0680877 0.0501731 -0.4105 -0.284824
1.89 0.3 0.299967 0.289329 0 -0.000497772 -0.00784944 0.0641028 0.0473313 -0.386472 -0.283544
1.9 0.3 0.299966 0.289951 0 -4.547e-05 -0.00739006 0.0603512 0.0445707 -0.363851 -0.268573
1.91 0.3 0.299965 0.290537 0 1.8622e-06 -0.00695752 0.0568191 0.0419627 -0.342555 -0.253022
1.92 0.3 0.299965 0.291088 0 6.38928e-06 -0.0065503 0.0534938 0.0395065 -0.322505 -0.238227
1.93 0.3 0.299965 0.291607 0 6.42144e-06 -0.00616691 0.0503632 0.0371939 -0.303628 -0.224283
