time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.15 0.12 0.119977 0.114048 -0.05 -0.0500159 -0.0174722 0.145395 -0.0393792 -0.215371 1.18242
1.16 0.12 0.119976 0.115492 -0.05 -0.0500159 -0.017807 0.143504 -0.0276157 -0.162859 1.17026
1.17 0.12 0.119975 0.11692 -0.05 -0.0500161 -0.0180248 0.142135 -0.0159527 -0.11094 1.16236
1.18 0.12 0.119973 0.118337 -0.05 -0.0500163 -0.0181263 0.141283 -0.00434745 -0.0594249 1.15868
1.19 0.12 0.119972 0.119747 -0.05 -0.0500166 -0.0181118 0.140946 0.0072421 -0.0081256 1.15923
1.2 0.12 0.119971 0.121157 -0.05 -0.0500171 -0.0179813 0.141121 0.0188582 0.0431444 1.16399
1.21 0.12 0.11997 0.122571 -0.05 -0.0500177 -0.0177344 0.141809 0.030543 0.0945718 1.17299
1.22 0.12 0.119969 0.123995 -0.05 -0.0500184 -0.0173701 0.143014 0.0423392 0.146344 1.18625
1.23 0.12 0.119967 0.125433 -0.05 -0.0500193 -0.0168871 0.144739 0.0542897 0.198649 1.20384
1.24 0.12 0.119966 0.126892 -0.05 -0.0500202 -0.0162837 0.146991 0.0664379 0.251677 1.2258
1.25 0.12 0.119965 0.128375 -0.05 -0.0500213 -0.0155576 0.149777 0.078828 0.305622 1.25223
1.26 0.12 0.119963 0.129889 -0.05 -0.0500225 -0.0147061 0.153109 0.0915052 0.36068 1.28321
1.27 0.12 0.119962 0.131439 -0.05 -0.0500239 -0.0137263 0.156997 0.104516 0.417052 1.31887
1.28 0.12 0.119961 0.133031 -0.05 -0.0500254 -0.0126146 0.161457 0.117907 0.474942 1.35932
1.29 0.12 0.119959 0.13467 -0.05 -0.0500271 -0.0113668 0.166505 0.131727 0.53456 1.40472
1.3 0.12 0.119958 0.136363 -0.05 -0.0500289 -0.00997843 0.172158 0.146027 0.596124 1.45524
1.31 0.12 0.119956 0.138115 -0.05 -0.0500308 -0.00844447 0.178438 0.160858 0.659836 1.51101
1.32 0.12 0.119955 0.139934 -0.05 -0.050032 -0.00675933 0.185366 0.176273 0.725754 1.57196
1.33 0.12 0.119959 0.141825 -0.05 -0.0500242 -0.00491695 0.192957 0.19231 0.792445 1.63551
1.34 0.12 0.120015 0.143795 -0.05 -0.049931 -0.0029114 0.201141 0.208865 0.844352 1.67557
